8366889;1676280555;3130312334;
8366889;3130312334;25620759;
8366893;747467609;25620516;
8366893;25620516;25620518;
8366896;25620516;2379077834;
8366896;2379077834;2379077831;
8366896;2379077831;25620692;
8366896;25620692;2378366854;
8366896;2378366854;1386051842;
8367068;25632293;5284368117;
8367068;5284368117;1110698247;
8367068;1110698247;1110698297;
8367068;1110698297;1110698276;
8367068;1110698276;4708512449;
8367068;4708512449;1110698268;
8367068;1110698268;4708512450;
8367068;4708512450;4708512441;
8367068;4708512441;4708512442;
8367068;4708512442;1110698273;
8367068;1110698273;2213493593;
8367068;2213493593;2250812461;
8367068;2250812461;2250812531;
8367068;2250812531;1788787056;
8367068;1788787056;4708512446;
8367070;25632292;2884840234;
8367070;2884840234;2692624395;
8367070;2692624395;974882842;
8367070;974882842;974882854;
8367070;974882854;25632278;
8367098;25620570;2914696272;
8367098;2914696272;3130312342;
8367098;3130312342;25632376;
8367104;2912188495;2912188486;
8367104;2912188486;2912188492;
8367104;2912188492;2912188490;
8367104;2912188490;2912188496;
8367104;2912188496;2937870610;
8367104;2937870610;129533454;
8367104;129533454;25632417;
8367104;25632417;3392939485;
8367104;3392939485;2937870609;
8367104;2937870609;3690635855;
8367104;3690635855;25632401;
8367104;25632401;1209790922;
8367104;1209790922;25632402;
8367104;25632402;3392939470;
8367104;3392939470;3694518900;
8367104;3694518900;2366154047;
8367104;2366154047;25632403;
8367104;25632403;2366154016;
8367104;2366154016;2366098060;
8367104;2366098060;25632404;
8367104;25632404;3392939463;
8367104;3392939463;3392939462;
8367104;3392939462;1278184346;
8367114;25632398;2934507844;
8367114;2934507844;2934507846;
8367114;2934507846;2934507845;
8367114;2934507845;2934507843;
8367114;2934507843;3695776123;
8367114;3695776123;3690626645;
8367114;3690626645;25632410;
8367114;25632410;2829209749;
8367114;2829209749;25632411;
8367143;126647309;126647239;
8367143;126647239;3563651993;
8367143;3563651993;4751728018;
8367143;4751728018;4751728017;
8367143;4751728017;25632444;
8367143;25632444;25632440;
8367143;25632440;25632439;
8367143;25632439;25632438;
8367147;129554561;3699236931;
8367147;3699236931;3698039529;
8367147;3698039529;3698157316;
8367147;3698157316;3699236947;
8367147;3699236947;25632433;
8367153;25632450;4488733070;
8367153;4488733070;25632451;
8367153;25632451;5284368056;
8367153;5284368056;25632452;
8367153;25632452;25632453;
8367153;25632453;25632454;
8367160;25632432;5279422236;
8367160;5279422236;5279422237;
8367160;5279422237;4356494322;
8367160;4356494322;25632423;
13836129;452682265;2904508475;
13836129;2904508475;2904508476;
13836129;2904508476;2904508477;
13836129;2904508477;3130312330;
13836129;3130312330;25632376;
14326572;25632376;2904549010;
14326572;2904549010;2896384685;
14326572;2896384685;958308578;
14326572;958308578;2904532298;
14326572;2904532298;1676280585;
14326572;1676280585;2896384667;
14326572;2896384667;2893310955;
14327522;2307219720;4529953519;
14327522;4529953519;137901873;
14327522;137901873;137901874;
14327522;137901874;5291885235;
14327522;5291885235;2308839816;
14327522;2308839816;2308839857;
14327522;2308839857;3387931894;
14327522;3387931894;1788785403;
14327522;1788785403;4452315915;
14327522;4452315915;4452315909;
14327522;4452315909;5279422238;
14327522;5279422238;25632432;
14328446;129555296;4452315911;
14328446;4452315911;4720971830;
14328446;4720971830;25632438;
14328446;25632438;25632432;
14328446;25632432;4356494325;
14328446;4356494325;25632433;
14328446;25632433;3688730541;
14328446;3688730541;25632412;
14328446;25632412;3688730540;
14328446;3688730540;2926953947;
14328446;2926953947;2926953948;
14328446;2926953948;2978059160;
14328446;2978059160;2978059161;
14328446;2978059161;2829209747;
14328446;2829209747;4356494324;
14328446;4356494324;25632409;
14328446;25632409;4529952477;
14328446;4529952477;3695911150;
14328446;3695911150;1278184335;
14333888;1278184346;3392939461;
14333888;3392939461;2937936475;
14333888;2937936475;2204100028;
14333888;2204100028;2204099885;
14333888;2204099885;3392939454;
14333888;3392939454;3392939453;
14333888;3392939453;5476716952;
14333888;5476716952;2934456326;
14333888;2934456326;4097873948;
14333888;4097873948;3993126224;
26119759;25632414;25632410;
26119759;25632410;2829209750;
26119759;2829209750;5327096246;
26119759;5327096246;3996636589;
26119759;3996636589;25632409;
34607492;25620653;4685392600;
34607492;4685392600;4685392598;
34607492;4685392598;1110698280;
34607492;1110698280;2896394657;
34607492;2896394657;4685392597;
34607492;4685392597;452682295;
34607492;452682295;452682297;
34607518;25620653;25620570;
34607518;25620570;1106006327;
34607518;1106006327;2893389981;
34607518;2893389981;25620759;
34607518;25620759;2246086928;
34607518;2246086928;2246054719;
34607518;2246054719;25620737;
34607518;25620737;25620947;
34607518;25620947;3388020773;
34607518;3388020773;3388020769;
34607518;3388020769;25620960;
34607524;4708512440;1110698299;
34607524;1110698299;4708512451;
34607524;4708512451;1110698273;
38336627;452682212;5284368058;
38336627;5284368058;4685392186;
38336627;4685392186;5284368059;
38336627;5284368059;4685392185;
38336627;4685392185;4685392187;
38336627;4685392187;5284368060;
38336627;5284368060;2941001650;
38336627;2941001650;4685392188;
38336627;4685392188;452682218;
38336627;452682218;452682221;
38336627;452682221;2941001644;
38336627;2941001644;452682225;
38336627;452682225;452682227;
38336627;452682227;452682230;
38336627;452682230;452682234;
38336627;452682234;452682238;
38336627;452682238;452682240;
38336627;452682240;2939688592;
38336627;2939688592;2940931378;
38336627;2940931378;2940931372;
38336628;2242805402;3130311628;
38336628;3130311628;25632419;
38336628;25632419;2904549004;
38336628;2904549004;2904498647;
38336628;2904498647;129545993;
38336628;129545993;129545994;
38336628;129545994;2242804359;
38336628;2242804359;452682265;
38336628;452682265;1676280588;
38336628;1676280588;2912153175;
38336628;2912153175;1110698263;
38336628;1110698263;2912153177;
38336628;2912153177;452682249;
38336634;25632446;3092699110;
38336634;3092699110;5284368065;
38336634;5284368065;1110698256;
38336634;1110698256;1887601134;
38336634;1887601134;5284368066;
38336634;5284368066;25632454;
38336634;25632454;129550851;
38336634;129550851;1110698243;
38336635;1110698255;1110698259;
38336638;452682300;2912181005;
38336638;2912181005;1110698285;
38336638;1110698285;2912182796;
38336638;2912182796;1110698265;
38336643;25632399;2975180445;
38336643;2975180445;25632398;
39658536;475405130;3695780373;
39658536;3695780373;2937881611;
39658536;2937881611;475405131;
39658629;1684844803;475406851;
60175223;2893310955;2893310959;
60175223;2893310959;2893310957;
60175223;2893310957;2893310958;
60175223;2893310958;2893310956;
60175223;2893310956;747467615;
60175223;747467615;1106006327;
60175223;1106006327;2378186481;
60175224;1386051845;2246088571;
60175224;2246088571;4526972150;
60175224;4526972150;2378113695;
60175224;2378113695;2378113687;
60175590;25632422;2261413157;
60175590;2261413157;475406853;
60175590;475406853;2366079052;
60175590;2366079052;25632421;
60175590;25632421;3130312340;
60175590;3130312340;958309720;
60175590;958309720;2896411050;
60175590;2896411050;1676280580;
60175590;1676280580;2904530087;
60175590;2904530087;2242805402;
60175941;2893310955;1684844825;
60175941;1684844825;3130312329;
60175941;3130312329;2896411045;
60175941;2896411045;1105966159;
60175941;1105966159;747478280;
60175941;747478280;3130311627;
60175941;3130311627;747478309;
60175941;747478309;2365191005;
60175941;2365191005;475406849;
60175941;475406849;2261413154;
60175941;2261413154;1676280555;
60175941;1676280555;286969224;
95843585;452682270;2912153172;
95843585;2912153172;452682300;
95843585;452682300;452682286;
95843586;1110698255;5284368070;
95843586;5284368070;452682282;
112465238;1278184335;4529952474;
112465238;4529952474;4356494332;
112465238;4356494332;1278184350;
112465240;286969224;2365195081;
112465240;2365195081;3130312336;
112465240;3130312336;3130312332;
112465240;3130312332;2366079039;
112465240;2366079039;25632422;
112465243;1278184346;1278184331;
112465243;1278184331;2366098499;
112465243;2366098499;1684844700;
112465243;1684844700;3392939460;
112465243;3392939460;2204100014;
112465243;2204100014;3392939459;
112465243;3392939459;4529952486;
112465243;4529952486;2352603829;
128825640;2852022741;3896080939;
128825640;3896080939;25632365;
128825640;25632365;2875005868;
128825641;25632366;5284385992;
128825641;5284385992;25632292;
128825641;25632292;1110698257;
128825641;1110698257;5054999102;
128825641;5054999102;25632293;
128825643;2852022750;4716543451;
128825643;4716543451;25632366;
128828725;4685392593;2939568423;
128828725;2939568423;2939568411;
128828725;2939568411;2939566888;
128828725;2939566888;2939568422;
128828725;2939568422;2939568421;
128828725;2939568421;2939568408;
128828725;2939568408;2939568407;
128828725;2939568407;2939568418;
128828725;2939568418;2939566892;
128828725;2939566892;2939566889;
128828725;2939566889;2939566885;
128828725;2939566885;2939566891;
128828725;2939566891;1422611542;
156208916;1684844554;1684844596;
156208916;1684844596;475408774;
156209004;475406849;2365195104;
156209004;2365195104;2365195098;
156209004;2365195098;2365186271;
156209004;2365186271;1684844803;
156209004;1684844803;2365195091;
156209004;2365195091;1684844798;
156209004;1684844798;2242805785;
156209004;2242805785;1684844785;
156209004;1684844785;286969224;
156209009;25632422;1684844771;
156209009;1684844771;2242805783;
156209009;2242805783;2366079031;
156209009;2366079031;1684844794;
156209009;1684844794;1684844797;
156209009;1684844797;2366079045;
156209009;2366079045;2366079051;
156209009;2366079051;475406853;
167487357;452682249;2912153173;
167487357;2912153173;2896727653;
167487357;2896727653;25632376;
174689855;452682282;1110698283;
174689855;1110698283;1110698277;
174689855;1110698277;5284368069;
174689855;5284368069;1110698265;
174689856;1110698267;3694908966;
174689856;3694908966;25632445;
174689856;25632445;25632414;
178413108;1110698267;25632446;
206720845;2204099938;4356494329;
206720845;4356494329;4356494327;
206720845;4356494327;25632400;
206720845;25632400;25632401;
206720845;25632401;2464461320;
206720845;2464461320;3392939480;
206720845;3392939480;2904530067;
206720845;2904530067;1676280584;
