90379359;41.15528;-8.672134;-0.1513573;0.7182952;38;false
90379613;41.15559;-8.67272;-0.1513675;0.7183006;38;false
90379614;41.15538;-8.673154;-0.1513751;0.7182969;39;false
90379615;41.15529;-8.673205;-0.151376;0.7182953;39;false
90379616;41.15491;-8.673103;-0.1513742;0.7182887;39;false
90379617;41.15482;-8.672969;-0.1513719;0.7182871;39;false
90379618;41.15482;-8.672367;-0.1513614;0.7182872;38;false
90379619;41.15518;-8.672113;-0.1513569;0.7182934;38;false
90379759;41.15342;-8.675682;-0.1514192;0.7182627;28;false
90380150;41.15495;-8.6773;-0.1514475;0.7182894;30;false
90380348;41.14785;-8.668244;-0.1512894;0.7181655;0;false
90380349;41.14902;-8.671368;-0.1513439;0.718186;10;false
90380350;41.14908;-8.672898;-0.1513706;0.7181869;10;false
90380816;41.14934;-8.674874;-0.1514051;0.7181915;5;false
90380817;41.14978;-8.676117;-0.1514268;0.7181992;3;false
90381067;41.14864;-8.673003;-0.1513725;0.7181792;5;false
90381086;41.14767;-8.673154;-0.1513751;0.7181624;0;false
90381095;41.14816;-8.674272;-0.1513946;0.7181708;5;false
111429620;41.15938;-8.683759;-0.1515602;0.7183667;7;false
111439225;41.15712;-8.68189;-0.1515276;0.7183273;8;false
111442215;41.15074;-8.677011;-0.1514424;0.7182159;19;false
111442216;41.15129;-8.677723;-0.1514548;0.7182255;0;false
111442217;41.15191;-8.677934;-0.1514585;0.7182362;0;false
111442620;41.14999;-8.676243;-0.151429;0.7182028;3;false
111443008;41.1483;-8.67496;-0.1514066;0.7181733;5;false
111443012;41.14851;-8.675199;-0.1514108;0.718177;3;false
111443919;41.14933;-8.673494;-0.151381;0.7181914;5;false
111443920;41.1494;-8.673792;-0.1513862;0.7181925;5;false
111444802;41.14771;-8.673406;-0.1513795;0.7181631;0;false
111445022;41.14836;-8.672944;-0.1513714;0.7181744;5;false
111446370;41.1475;-8.667523;-0.1512768;0.7181594;0;false
111446371;41.14753;-8.66785;-0.1512825;0.7181599;0;false
111446372;41.14756;-8.668828;-0.1512996;0.7181603;1;false
111446373;41.14766;-8.672949;-0.1513715;0.7181621;0;false
111447963;41.14827;-8.654813;-0.151055;0.7181728;14;false
111447966;41.14688;-8.657553;-0.1511028;0.7181485;3;false
111447968;41.14677;-8.657827;-0.1511076;0.7181466;3;false
111447969;41.14672;-8.658095;-0.1511123;0.7181457;3;false
111447970;41.14673;-8.658344;-0.1511166;0.718146;4;false
111447972;41.14703;-8.660005;-0.1511456;0.7181512;4;false
111447973;41.1475;-8.661381;-0.1511696;0.7181594;-2;false
111447974;41.14799;-8.663946;-0.1512144;0.718168;33;false
111447975;41.14806;-8.664305;-0.1512206;0.7181692;33;false
111447976;41.14809;-8.664605;-0.1512259;0.7181696;14;false
111447977;41.14808;-8.664921;-0.1512314;0.7181695;14;false
111447978;41.14802;-8.665254;-0.1512372;0.7181684;14;false
111447980;41.14741;-8.666717;-0.1512627;0.7181578;0;false
111447981;41.14738;-8.666879;-0.1512656;0.7181574;0;false
111447984;41.14738;-8.666963;-0.151267;0.7181574;0;false
122522947;41.15378;-8.679157;-0.1514799;0.7182689;18;false
122523494;41.15229;-8.677618;-0.151453;0.7182429;18;false
122523605;41.15452;-8.679703;-0.1514894;0.7182819;14;false
122525234;41.15298;-8.67835;-0.1514658;0.7182551;18;false
122525235;41.15345;-8.678764;-0.151473;0.7182632;18;false
122525425;41.15289;-8.678571;-0.1514696;0.7182535;18;false
122528341;41.14941;-8.675567;-0.1514172;0.7181928;3;false
122528343;41.14967;-8.675775;-0.1514208;0.7181972;3;false
122528346;41.14988;-8.675871;-0.1514225;0.7182009;3;false
122528348;41.15029;-8.675993;-0.1514246;0.718208;19;false
122528349;41.15065;-8.676261;-0.1514293;0.7182144;19;false
122528351;41.15108;-8.676562;-0.1514346;0.7182218;19;false
122530856;41.15121;-8.677676;-0.151454;0.718224;0;false
122535293;41.14785;-8.674027;-0.1513903;0.7181655;0;false
122535567;41.1486;-8.673301;-0.1513776;0.7181786;5;false
122535570;41.14827;-8.674123;-0.151392;0.7181727;5;false
122535992;41.14849;-8.673241;-0.1513766;0.7181766;5;false
122535994;41.14818;-8.674054;-0.1513908;0.7181712;5;false
122586155;41.15553;-8.672382;-0.1513616;0.7182996;38;false
128664377;41.1555;-8.673018;-0.1513727;0.718299;39;true
128664380;41.15477;-8.672802;-0.1513689;0.7182862;38;false
