10505840;90379616;1770354627;
10505840;1770354627;311887112;
10505840;311887112;5297768035;
10505840;5297768035;1866946873;
10505840;1866946873;311888929;
10505929;90380350;4567051359;
10505929;4567051359;90381067;
10505965;90381067;4722390336;
10505965;4722390336;122535567;
10505965;122535567;122535570;
10505965;122535570;90381095;
10505985;90380817;4567051364;
10505985;4567051364;1279341529;
10505985;1279341529;4722390334;
10505985;4722390334;4506931994;
10505985;4506931994;1353859183;
10505985;1353859183;4567051363;
10505985;4567051363;111443012;
10505985;111443012;4567051362;
10505985;4567051362;111443008;
10505985;111443008;4567051361;
10505985;4567051361;1788785569;
12296787;111447963;3396198394;
12296787;3396198394;3396197692;
12296787;3396197692;111447966;
12296787;111447966;111447968;
12296787;111447968;111447969;
12296787;111447969;111447970;
12296787;111447970;1788785309;
12296787;1788785309;111447972;
12296787;111447972;1296455208;
12296787;1296455208;3396198419;
12296787;3396198419;111447973;
12301715;111447973;1788785505;
12301715;1788785505;3396198431;
12301715;3396198431;1104146365;
12301715;1104146365;4452248178;
12301715;4452248178;1788785538;
12301715;1788785538;111447974;
12301715;111447974;111447975;
12301715;111447975;111447976;
12301715;111447976;111447977;
12301715;111447977;4505031812;
12301715;4505031812;111447978;
12301715;111447978;4505031813;
12301715;4505031813;480331319;
12301715;480331319;480348682;
12301715;480348682;4111652855;
12301715;4111652855;480348685;
12301715;480348685;4565597391;
12301715;4565597391;111447980;
12301715;111447980;4565597390;
12301715;4565597390;111447981;
12301715;111447981;111447984;
12301715;111447984;480477004;
12301715;480477004;4565597393;
12301715;4565597393;4565597392;
12301715;4565597392;1104146355;
12301715;1104146355;4718335949;
12301715;4718335949;1296455366;
12301715;1296455366;480477009;
12301715;480477009;3896080911;
12301715;3896080911;90380348;
12301715;90380348;4565597394;
12301715;4565597394;848504878;
12301715;848504878;4111652875;
12301715;4111652875;848504881;
12301715;848504881;848504882;
12301715;848504882;1104140049;
12301715;1104140049;4718335955;
12301715;4718335955;90380349;
12301715;90380349;4718335956;
12301715;4718335956;480482958;
12301715;480482958;314553872;
12301715;314553872;480482966;
12301715;480482966;1675107770;
12301715;1675107770;4457286118;
12301715;4457286118;5306591416;
12301715;5306591416;90380350;
13274748;122525425;1788786245;
13274748;1788786245;5306607681;
13274748;5306607681;111442217;
13274748;111442217;5306591831;
13274748;5306591831;4760788141;
13274748;4760788141;5306591830;
13274748;5306591830;1788785980;
13274748;1788785980;4722390296;
13274748;4722390296;5306591829;
13274748;5306591829;4567051366;
13274748;4567051366;4760788143;
13274748;4760788143;111442216;
13274748;111442216;4760788142;
13274748;4760788142;122530856;
13274748;122530856;5306591828;
13274748;5306591828;5306591827;
13274748;5306591827;5306591826;
13274748;5306591826;5306591825;
13274748;5306591825;111442215;
13274748;111442215;480495878;
13274748;480495878;5306591824;
13274748;5306591824;480495875;
13274748;480495875;5306591823;
13274748;5306591823;111442620;
13274748;111442620;5306591822;
13274748;5306591822;90380817;
13274800;122528341;4760788144;
13274800;4760788144;4722390325;
13274800;4722390325;4722390324;
13274800;4722390324;4722390326;
13274800;4722390326;122528343;
13274800;122528343;4567051365;
13274800;4567051365;122528346;
13274800;122528346;122528348;
13274855;122523605;314075061;
13274855;314075061;4567051377;
13274855;4567051377;497991253;
13274855;497991253;4567051379;
13274855;4567051379;311887306;
13274855;311887306;4567051380;
13274855;4567051380;111439225;
13274855;111439225;4468690380;
13274855;4468690380;4468690381;
13274855;4468690381;5064938158;
13274855;5064938158;4468690382;
13274855;4468690382;311887304;
13274855;311887304;111429620;
13274993;122525234;122525235;
13274993;122525235;4567051374;
13274993;4567051374;1264279335;
13274993;1264279335;4468690379;
13274993;4468690379;122523605;
13275166;122525425;5306607676;
13275166;5306607676;4567051373;
13275166;4567051373;122525234;
13275183;122523605;4468690378;
13275183;4468690378;4567051376;
13275183;4567051376;1788786442;
13275183;1788786442;4468690377;
13275183;4468690377;4468690376;
13275183;4468690376;4567051375;
13275183;4567051375;122522947;
13275183;122522947;1788786403;
13275183;1788786403;1353853463;
13275183;1353853463;4760788140;
13275183;4760788140;122525425;
13275751;90380350;4468090957;
13275751;4468090957;311887526;
13276167;90381095;122535994;
13276167;122535994;122535992;
13276167;122535992;4722390337;
13276167;4722390337;90381067;
13281765;90379359;1770355121;
13281765;1770355121;497159080;
13281765;497159080;492270084;
13281765;492270084;1766389604;
13281765;1766389604;1766397693;
13281765;1766397693;492280362;
13281765;492280362;1766397695;
13281765;1766397695;3897692188;
13281765;3897692188;1766397691;
13281765;1766397691;311888690;
28393864;2334451786;311888770;
28393864;311888770;2334451781;
