913133206;41.12085;-8.661619;-0.1511738;0.7176942
913133208;41.12016;-8.660789;-0.1511593;0.7176822
913133211;41.11963;-8.660098;-0.1511472;0.7176729
913133215;41.12124;-8.66176;-0.1511762;0.7177011
913133219;41.12096;-8.661029;-0.1511635;0.7176961
913133220;41.12096;-8.66064;-0.1511567;0.7176961
913133227;41.12102;-8.661263;-0.1511676;0.7176972
913133233;41.12165;-8.661496;-0.1511716;0.7177082
913133237;41.11957;-8.660586;-0.1511557;0.7176719
913133238;41.12127;-8.661575;-0.151173;0.7177016
913133240;41.12013;-8.660421;-0.1511529;0.7176816
913133242;41.1213;-8.661389;-0.1511698;0.7177021
913133246;41.12102;-8.661231;-0.151167;0.7176971
913133253;41.12091;-8.661442;-0.1511707;0.7176953
913133258;41.12103;-8.661305;-0.1511683;0.7176974
913133263;41.12011;-8.660191;-0.1511488;0.7176813
1143316151;41.13524;-8.663152;-0.1512005;0.7179454
1143316282;41.13088;-8.651629;-0.1509994;0.7178693
1143316316;41.13245;-8.653003;-0.1510234;0.7178967
1143316354;41.13259;-8.652826;-0.1510203;0.7178991
1143316429;41.13177;-8.664453;-0.1512232;0.7178848
1143316454;41.13615;-8.660403;-0.1511526;0.7179613
1143316540;41.13212;-8.65559;-0.1510685;0.7178909
1143316557;41.13197;-8.662177;-0.1511835;0.7178883
1143316591;41.13095;-8.668276;-0.15129;0.7178705
1143316606;41.13433;-8.66328;-0.1512028;0.7179295
1143316696;41.13233;-8.653121;-0.1510255;0.7178946
1143316743;41.13235;-8.652161;-0.1510087;0.7178949
1143316783;41.13192;-8.657696;-0.1511053;0.7178873
1143316819;41.1333;-8.662787;-0.1511942;0.7179115
1143316983;41.13385;-8.652669;-0.1510176;0.7179211
1143317017;41.13216;-8.655743;-0.1510712;0.7178916
1143317049;41.13177;-8.660755;-0.1511587;0.7178848
1143317073;41.13191;-8.662668;-0.1511921;0.7178872
1143317105;41.13145;-8.665657;-0.1512443;0.7178792
1143317134;41.13457;-8.663308;-0.1512032;0.7179337
1143317291;41.13255;-8.652451;-0.1510137;0.7178984
1143317322;41.13215;-8.655895;-0.1510739;0.7178914
1143317385;41.13579;-8.661442;-0.1511707;0.7179549
1143317538;41.13198;-8.654076;-0.1510421;0.7178885
1143317568;41.13186;-8.661188;-0.1511662;0.7178863
1143317627;41.13148;-8.666075;-0.1512515;0.7178798
1143317656;41.13351;-8.662894;-0.151196;0.7179152
1143317798;41.13194;-8.652084;-0.1510074;0.7178878
1143317815;41.13203;-8.656729;-0.1510884;0.7178894
1143317849;41.13588;-8.660987;-0.1511627;0.7179565
1143317864;41.13551;-8.662903;-0.1511962;0.71795
1143317918;41.13118;-8.651675;-0.1510002;0.7178746
1143317935;41.13199;-8.654661;-0.1510523;0.7178887
1143317952;41.13172;-8.659935;-0.1511444;0.7178839
1143317969;41.13177;-8.659582;-0.1511382;0.7178849
1143317987;41.13173;-8.66462;-0.1512261;0.7178841
1143318009;41.13394;-8.663161;-0.1512007;0.7179227
1143318152;41.13222;-8.652081;-0.1510073;0.7178927
1143318169;41.13179;-8.663376;-0.1512044;0.7178851
1143318219;41.13571;-8.662509;-0.1511893;0.7179536
1143318273;41.13131;-8.65175;-0.1510015;0.7178767
1143318290;41.1322;-8.653278;-0.1510282;0.7178923
1143318307;41.1317;-8.660288;-0.1511505;0.7178836
1143318324;41.1319;-8.658437;-0.1511182;0.7178872
1143318341;41.13145;-8.665529;-0.151242;0.7178793
1143318435;41.13317;-8.652555;-0.1510156;0.7179092
1143318444;41.13144;-8.651878;-0.1510038;0.717879
1143318461;41.13177;-8.663563;-0.1512077;0.7178848
1143318495;41.13577;-8.662106;-0.1511823;0.7179547
1143318510;41.1349;-8.663279;-0.1512027;0.7179395
1143318575;41.13075;-8.651587;-0.1509987;0.7178671
1143318592;41.13203;-8.653854;-0.1510382;0.7178894
1143318609;41.13261;-8.652541;-0.1510153;0.7178995
1143318626;41.13189;-8.659019;-0.1511284;0.7178868
1143318643;41.13179;-8.66413;-0.1512176;0.7178851
1143318660;41.13621;-8.660307;-0.1511509;0.7179623
1143318765;41.13364;-8.652613;-0.1510166;0.7179175
1143318774;41.13164;-8.652029;-0.1510064;0.7178826
1143318810;41.13194;-8.661599;-0.1511734;0.7178878
1143318845;41.13115;-8.667448;-0.1512755;0.717874
1145535942;41.11021;-8.661837;-0.1511776;0.7175084
1145535945;41.11132;-8.662106;-0.1511823;0.717528
1145535950;41.11254;-8.662298;-0.1511856;0.7175491
1145535953;41.11425;-8.662393;-0.1511873;0.717579
1145535958;41.11698;-8.662265;-0.151185;0.7176267
1145535961;41.1185;-8.662762;-0.1511937;0.7176532
1145535965;41.119;-8.663187;-0.1512011;0.7176619
1145535973;41.12101;-8.665015;-0.151233;0.717697
1145535977;41.12164;-8.665605;-0.1512433;0.717708
1145535979;41.12321;-8.666424;-0.1512576;0.7177354
1145535981;41.12631;-8.666584;-0.1512604;0.7177895
1145535986;41.12907;-8.667715;-0.1512802;0.7178378
1145538908;41.13482;-8.670034;-0.1513207;0.7179379
1147305063;41.13075;-8.66923;-0.1513066;0.7178671
1147936559;41.12646;-8.644408;-0.1508734;0.7177922
1147937164;41.12838;-8.646557;-0.1509109;0.7178256
1148143173;41.1321;-8.653526;-0.1510325;0.7178906
1148143202;41.13038;-8.651041;-0.1509891;0.7178606
1148143216;41.13322;-8.648439;-0.1509437;0.7179102
1148143225;41.11652;-8.662285;-0.1511854;0.7176186
1148143239;41.13083;-8.648363;-0.1509424;0.7178684
1148143241;41.11797;-8.662474;-0.1511887;0.717644
1148143248;41.12767;-8.667169;-0.1512706;0.7178133
1148143274;41.11922;-8.663399;-0.1512048;0.7176658
1148143303;41.13059;-8.650434;-0.1509786;0.7178643
1148143307;41.13329;-8.669813;-0.1513168;0.7179114
1148143311;41.12434;-8.66657;-0.1512602;0.7177551
1148143321;41.12934;-8.667679;-0.1512795;0.7178425
1148143358;41.13041;-8.650922;-0.1509871;0.717861
1148143385;41.12922;-8.667767;-0.1512811;0.7178403
1148143389;41.13306;-8.648436;-0.1509437;0.7179072
1148143407;41.12362;-8.647423;-0.150926;0.7177426
1148143411;41.11233;-8.662277;-0.1511853;0.7175454
1148143414;41.11874;-8.662957;-0.1511971;0.7176574
1148143436;41.12196;-8.6659;-0.1512485;0.7177137
1148143466;41.11467;-8.66241;-0.1511876;0.7175863
1148143473;41.13088;-8.647989;-0.1509359;0.7178693
1148143474;41.11748;-8.662309;-0.1511858;0.7176353
1148143475;41.12332;-8.646499;-0.1509099;0.7177373
1148143487;41.12701;-8.666901;-0.1512659;0.7178017
1148143505;41.13053;-8.651464;-0.1509965;0.7178632
1148143515;41.11993;-8.664061;-0.1512164;0.7176782
1148143544;41.13065;-8.649865;-0.1509686;0.7178652
1148143546;41.12556;-8.666419;-0.1512575;0.7177765
1148143548;41.11719;-8.662275;-0.1511852;0.7176304
1148143568;41.12936;-8.667602;-0.1512782;0.7178428
1148143584;41.12004;-8.664153;-0.151218;0.7176801
1148143617;41.13047;-8.650765;-0.1509843;0.7178621
1148143630;41.12926;-8.667763;-0.151281;0.717841
1148143635;41.1326;-8.648522;-0.1509452;0.7178993
1148143662;41.12367;-8.647554;-0.1509283;0.7177434
1148143667;41.11386;-8.662369;-0.1511869;0.7175722
1148143687;41.1205;-8.664563;-0.1512251;0.7176881
1148143711;41.12224;-8.666067;-0.1512514;0.7177185
1148143767;41.11769;-8.662368;-0.1511868;0.7176391
1148143769;41.12333;-8.646651;-0.1509125;0.7177376
1148143789;41.13082;-8.647353;-0.1509248;0.7178683
1148143817;41.13044;-8.651336;-0.1509943;0.7178615
1148143829;41.11971;-8.66386;-0.1512129;0.7176744
1148143853;41.13355;-8.648438;-0.1509437;0.717916
1148143857;41.11615;-8.662317;-0.151186;0.7176122
1148143879;41.13073;-8.648998;-0.1509535;0.7178666
1148143900;41.12593;-8.666435;-0.1512578;0.7177829
1148143903;41.11707;-8.662266;-0.1511851;0.7176283
1148143938;41.12955;-8.666802;-0.1512642;0.7178462
1148144066;41.13052;-8.650662;-0.1509825;0.7178631
1148144084;41.12495;-8.666528;-0.1512594;0.7177659
1148144092;41.12931;-8.667735;-0.1512805;0.7178419
1148144117;41.11163;-8.662169;-0.1511834;0.7175333
1148144142;41.12371;-8.647642;-0.1509298;0.7177441
1148144154;41.11543;-8.662372;-0.1511869;0.7175996
1148144189;41.12273;-8.666289;-0.1512553;0.7177271
1148144212;41.13162;-8.669548;-0.1513122;0.7178822
1148144234;41.11042;-8.6619;-0.1511787;0.7175122
1148144271;41.11819;-8.662577;-0.1511905;0.7176479
1148227739;41.12513;-8.649524;-0.1509627;0.7177688
1148227740;41.1292;-8.660674;-0.1511573;0.71784
1148227741;41.12636;-8.655135;-0.1510606;0.7177904
1148227743;41.12433;-8.663759;-0.1512111;0.717755
1148227751;41.12512;-8.650703;-0.1509833;0.7177687
1148227756;41.12432;-8.650597;-0.1509814;0.7177547
1148227757;41.12742;-8.647757;-0.1509318;0.717809
1148227758;41.12431;-8.651195;-0.1509918;0.7177546
1148227762;41.12348;-8.653204;-0.1510269;0.7177401
1148227764;41.12143;-8.65798;-0.1511103;0.7177043
1148227771;41.12449;-8.664967;-0.1512322;0.7177578
